annual_income,debt_to_income_ratio,credit_score,years_credit_history,num_credit_accounts,mortgage_amount,savings_ratio,employment_years,loan_amount_requested,collateral_value,monthly_transactions,avg_transaction_amount,late_payments_12m,credit_utilization,num_bank_accounts,online_banking_usage,payment_method_diversity,financial_app_usage,investment_accounts,insurance_policies,default_risk
32296.250966074673,0.24314892690001277,647.7186305952077,3.419047465988227,2.0,38987.95261623893,0.11250313017736609,0.8261191711853741,11063.726188960087,10939.264375968793,57.0,5.9374145015159145,4.0,0.22337444888968475,4.0,0.4548884904898135,10.0,0.30292456240179333,3.0,3.0,0
17895.68012626195,0.5216372278964929,700.3670773462172,13.383318917576418,5.0,58194.31965459575,0.1737504499689815,11.619905609130473,9006.463268906971,9377.040120687245,49.0,32.795469040256926,2.0,0.31322237896793315,2.0,0.785497506684872,5.0,0.27230691441838867,1.0,3.0,1
29427.277774090308,0.11284911201670633,725.808001029734,5.0021290208609,10.0,174133.30580322928,0.05542753322131869,14.252396833321374,1298.334188101689,1540.3857827065165,53.0,10.797678990020044,2.0,0.5645656200615514,3.0,0.6885154510326889,4.0,0.5761926903692554,3.0,2.0,1
30596.55627995443,0.2390212011443396,733.0505188633491,0.8530440633446026,9.0,106750.54844607646,0.13066306578649198,1.9731437564909946,956.4472871681636,1058.191119724098,47.0,24.631695221465197,1.0,0.5843494689071518,3.0,0.8883425712676228,5.0,0.40708665870977445,1.0,2.0,1
24315.30740557815,0.07554281535042018,554.6475274163362,14.98241050819967,6.0,48133.65468305999,0.07942937048877763,4.40927822121547,9508.056657982597,11368.166603266058,52.0,24.362711172323365,0.0,0.7073429147242429,3.0,0.7218417673877616,5.0,0.12139033394186546,1.0,1.0,0
33501.89033618542,0.5087228476716218,572.2989769795096,6.34612336972983,3.0,313234.0718042125,0.005023400372494089,1.9711196495689958,7661.340132913478,6503.601248347849,41.0,20.521641761777857,2.0,0.5210863844528576,5.0,0.795876148511367,3.0,0.43714285346785975,1.0,1.0,0
44445.78578261245,0.17457284870474643,580.9925406056465,7.379870394059243,10.0,310.86721583238676,0.03901045176414256,6.459691372116811,3910.256291505777,3853.228826028594,39.0,23.80071760586523,2.0,0.1403618681589957,6.0,0.36897354823336675,7.0,0.21628566674502386,1.0,5.0,0
93254.99955552038,0.2523859329649792,842.8633800893964,22.17959237688458,1.0,84098.4504814003,0.034866262014391934,14.775870944366961,8918.973842799904,8015.090850013922,48.0,29.31637462540937,5.0,0.3234961068284201,2.0,0.25931195384271877,4.0,0.38452082008712746,1.0,2.0,1
39627.908392969664,0.20856634089695106,700.8192939171904,6.552431726477348,11.0,0.0,0.035183149629574556,0.14126242395476243,17009.587568425755,18139.141936843484,37.0,6.908237397953634,1.0,0.5125673371043196,7.0,0.9819060467222392,4.0,0.19079331477620168,1.0,8.0,1
41306.50180955856,0.3379419118636222,696.3315720385017,0.04479341482547594,2.0,0.0,0.22061100578895718,3.1826137691654184,2314.871396818984,1865.0293954325537,41.0,6.482551728433937,0.0,0.23121817321511015,6.0,0.251392713632752,4.0,0.5372419973690441,0.0,4.0,0
34988.58142062096,0.13666341219646624,686.6235753183738,16.35975458631501,6.0,102593.91007656424,0.059218610383827065,8.024101259132317,4038.4032290700998,4673.997401848621,43.0,7.886438321867552,1.0,0.7090026747320011,3.0,0.7987780510683757,3.0,0.1676968089292944,0.0,2.0,1
13913.493342976733,0.20526905598413456,517.9206596380501,2.6809972597347476,5.0,0.0,0.046784611629062355,5.842583808650286,481.05329251890834,500.49279245129054,60.0,9.338999998300668,4.0,0.2082227137631142,4.0,0.36829889765018703,4.0,0.23979862046073178,0.0,3.0,0
35837.24742119203,0.21212595469201614,843.8190470777039,5.573498247163298,9.0,462129.91621167155,0.19438558134291412,1.005902946652149,16306.897363911537,17420.854853592384,61.0,33.678241666898415,1.0,0.12291056664983464,3.0,0.376388213179965,11.0,0.7799426957752092,2.0,4.0,1
37425.78202909492,0.04855252216247706,697.9187530786961,1.8341642896972534,9.0,10803.34177980524,0.05218427045227497,2.4894952788878792,23321.152349262567,26066.58976082868,55.0,8.13926093311821,1.0,0.36687163905038556,8.0,0.4668982100271124,3.0,0.24737498150066295,1.0,2.0,1
124445.23968526263,0.03185135631728645,722.3160112654953,2.819000111846901,7.0,0.0,0.10304898971873028,3.158219720259306,10724.847334654827,11779.205643084135,54.0,22.49231389547777,3.0,0.25942560315802143,2.0,0.5850273918795127,8.0,0.24992113060474683,2.0,5.0,1
32985.37358865775,0.26833994843079584,473.4478711084198,9.283446609055558,9.0,97953.22070572904,0.07001491460031907,6.831909107725675,1635.2697506159864,1757.7627295869406,58.0,15.973540831100824,0.0,0.3450137480454119,4.0,0.5248860173783737,4.0,0.5283065516293838,2.0,4.0,1
42225.250373491566,0.03688719105803354,727.9643852361518,4.49096552955306,7.0,530138.3741946392,0.05490692759728092,3.072611092898217,22095.340431291996,26051.924795443407,45.0,17.308480045745778,5.0,0.6786403449845649,7.0,0.9035110785932626,5.0,0.23791289900605725,1.0,2.0,1
35690.6530852639,0.18301557796831852,614.3787549872374,7.892217093713357,4.0,371843.0656331767,0.006608386947403874,1.8842784917601647,12966.292493427904,11604.726504168075,52.0,23.968982012121657,4.0,0.11400886494134248,4.0,0.28312614023207067,5.0,0.12641008915705557,0.0,3.0,0
20244.956528443494,0.10219343701661938,517.7217025273762,13.87890672444194,2.0,0.0,0.16685947233061174,2.680741435901182,4097.094265348439,3433.3612531367503,60.0,27.63421792621349,2.0,0.5582434906844275,4.0,0.4409520940797691,4.0,0.23431039200834736,1.0,3.0,0
64306.205058524785,0.23041243712225096,554.6236334128203,3.334093667102353,3.0,143623.65085855118,0.09036734842718447,17.03957354141161,18203.07597400005,19159.740380024927,67.0,31.58110347601147,2.0,0.6823577276140591,4.0,0.34053516711693,6.0,0.2467792119632228,3.0,3.0,1
52889.83880651266,0.3318629471740082,523.5105791546633,6.720937011511065,5.0,254774.14234197862,0.16964692300221315,0.23949056372339994,12986.11697862776,10723.422587738905,46.0,23.646193393848556,2.0,0.2168558671008809,4.0,0.3273739737759727,3.0,0.26978434338485235,2.0,1.0,0
53933.9793821181,0.33001545642577923,521.821580488539,12.025786254523524,4.0,64571.42104069138,0.006055637879539188,2.030779615898245,3513.888085746845,3590.0561805127204,44.0,10.209549373241101,5.0,0.5606725072299957,1.0,0.31117356984673983,2.0,0.478358617545597,0.0,2.0,0
23047.35456911777,0.25905708598308086,656.054782036421,10.045587579951132,2.0,256404.527443607,0.09539174611048912,1.1030878276934228,2300.7304494138175,2484.177600459767,49.0,64.12160812336016,1.0,0.8320538582712457,4.0,0.28093233837298615,3.0,0.297564638247294,3.0,1.0,0
73232.68784025528,0.2508296474541234,611.3237211268349,6.209507926767663,2.0,0.0,0.12146844585237075,2.558325617934427,4196.406965768998,4488.478927253604,44.0,21.096895093548063,0.0,0.30220158983890283,2.0,0.5585707591141034,4.0,0.8029891559471185,4.0,3.0,0
18017.061852253824,0.352024611180469,683.4069362161388,3.8680641730844374,3.0,0.0,0.10484458363598123,4.40647042997032,8565.804009958265,8009.464702584099,51.0,143.9333326052925,1.0,0.3931442407400514,4.0,0.7109752045048184,1.0,0.6102929842426661,1.0,3.0,0
48699.71938310286,0.2570126549566553,817.5975871068005,4.187261998653085,1.0,99701.96412463735,0.04234717028554105,1.0801085760113718,19404.612010496494,20787.84074191054,51.0,29.599028766702798,3.0,0.413675042011529,4.0,0.5557927673999952,6.0,0.4846273888874659,2.0,3.0,1
108578.40447700027,0.14450704528824118,637.0496286372662,4.541075782575081,4.0,602376.397334332,0.019428958398619814,2.7799420433737785,4164.16968620218,3889.219455177267,44.0,21.472734037596197,4.0,0.35942635525398675,4.0,0.9129207286933765,10.0,0.6238140825167622,2.0,2.0,1
22130.9384290376,0.0365614765555669,425.5110706041573,3.4320670575668473,4.0,471396.3784594129,0.11113663056006082,8.796995610503677,4559.176372490643,5116.70990408308,48.0,16.267246051394874,2.0,0.28152178323181226,1.0,0.8207737201281832,3.0,0.17638020705435878,1.0,2.0,0
27360.376570915236,0.38855387748296905,625.8041788452183,9.607170596098879,7.0,0.0,0.06156130137754536,5.137839872350388,3195.705630407622,3671.1787416311204,45.0,36.392818125206716,1.0,0.19996041959096897,6.0,0.5918824416296977,4.0,0.2864158653841896,0.0,4.0,1
38170.78389787885,0.5214690191348734,769.3394436397872,1.0720486343629123,6.0,498698.5412382694,0.030098821262647936,5.685357684265386,20908.226109737087,22295.168530336425,54.0,7.952179429101425,2.0,0.21729126832273546,2.0,0.8542985850912479,3.0,0.20879512741847622,2.0,4.0,1
28233.434436230214,0.1545196412143648,641.406052750317,27.40083611902798,1.0,0.0,0.026435495005450126,14.097499889299407,17698.147200083986,18600.248225734143,57.0,9.217795608150304,1.0,0.08077456070448535,2.0,0.27129887192634344,8.0,0.5012357729899816,0.0,6.0,1
16725.14048173416,0.1648409099143363,802.9330653691702,12.07621582141892,4.0,452790.9859431083,0.009699696035907835,2.6293641478309797,5227.324576126374,4783.212277066958,42.0,3.5673139151066584,2.0,0.36014916949059184,4.0,0.5346798375916197,4.0,0.28834700511083716,2.0,4.0,1
37582.03743371692,0.03295629059434676,695.2941593137818,2.832433359828504,5.0,47721.61149560887,0.012494287805725509,31.097979243001692,2122.5491192316626,2093.0499404070088,47.0,14.017287957269827,0.0,0.6593091630721665,4.0,0.5485552005335453,5.0,0.7580993905051934,1.0,2.0,1
21350.87802570582,0.1645430688333473,466.17302656026106,0.34783391889492493,5.0,0.0,0.11677902744259097,2.406693870838893,8809.325715782796,7858.55425018367,52.0,11.936626584468517,2.0,0.3371650988671174,5.0,0.34085567332800243,3.0,0.6193946735915885,1.0,3.0,0
46018.38250495959,0.20087829785638758,660.9582250438358,9.939025446960601,4.0,156133.0692559022,0.00828396614839862,1.0086479504172465,1599.5427748497716,1730.263192496047,42.0,15.984107901966434,4.0,0.5319233843344209,4.0,0.7440145521921251,5.0,0.49517805689357447,0.0,1.0,1
22931.983692024667,0.10966811612091412,679.7001294264729,10.604877400891386,4.0,0.0,0.07556162044869247,8.238029057452742,2240.2944265517726,2375.025973099245,46.0,13.529507807289773,3.0,0.28651407878184476,1.0,0.6466728583608872,5.0,0.3162767152301018,4.0,4.0,0
78823.55894205107,0.10421920419398266,758.0355801273644,26.51046292547553,9.0,0.0,0.07812865036558848,3.566452812116779,18999.391417275252,16029.533409663576,45.0,38.97270888322009,1.0,0.2930077856886867,2.0,0.3659796504738382,4.0,0.6508944960218929,3.0,2.0,1
24547.697823906245,0.21781244074649864,831.9636571611568,2.3410804936838163,9.0,113612.63759553681,0.15738194123870644,2.115211760501334,63993.328338299216,74176.30401404417,44.0,50.97695213023241,2.0,0.17652722809093613,2.0,0.7653351095626815,2.0,0.5338550360024349,0.0,2.0,1
30914.14860967115,0.1968891200554035,740.7725519708699,0.690784472596638,4.0,264229.64338819275,0.05962577540399727,1.413964236882673,911.1700761762368,1088.905991176844,42.0,5.430552883199255,1.0,0.17647052999918816,4.0,0.49117892017170434,3.0,0.42042480565558843,3.0,2.0,0
54543.76078729373,0.1129616873839108,694.0479797387217,19.733525323736604,7.0,186291.77349667644,0.047060331975806106,8.615608947696584,12771.00444647938,10940.37903040889,43.0,23.210024369493116,0.0,0.5111794785374599,2.0,0.7747152391024621,6.0,0.16178848900314638,0.0,4.0,0
19625.162871149456,0.38889167937369407,717.6188271578346,2.3942490265380583,2.0,0.0,0.19740860927214082,4.150542422075519,573.3886890297231,521.9091377414293,58.0,26.439553870108018,1.0,0.601448710452394,1.0,0.40762916479055344,4.0,0.36384144508946825,1.0,4.0,0
40689.68775860258,0.011824319992737357,633.1993193550433,10.22760114218175,5.0,0.0,0.09067535516749832,4.896323528088073,6747.574114527144,7615.287017787937,48.0,11.12099253756289,3.0,0.2283253126827267,3.0,0.7077330679317945,4.0,0.3897202520712247,2.0,3.0,0
69812.71092689534,0.36317960035667196,503.7122163192571,0.5006191393950745,6.0,0.0,0.24822949508524203,3.1019671756413016,4087.404931088054,3915.6323029803834,56.0,24.753708174132655,2.0,0.07910684302128451,5.0,0.5194522701603757,4.0,0.32602086245169387,2.0,2.0,0
16256.66703542309,0.11385867284200071,654.149608622286,11.43644813275986,4.0,314818.49821677874,0.1643311041276882,1.206977084103801,12917.826983980734,10632.18075762847,57.0,6.496253854556771,1.0,0.3909389640301626,5.0,0.6801302701065574,4.0,0.4659494436443792,1.0,1.0,0
39827.66017932241,0.19318813446677718,686.5290327458906,1.0867951049227416,1.0,13045.198589309368,0.14675878766376904,2.059297949860116,11943.156872219728,13910.243354535134,58.0,36.49626686437821,3.0,0.42562383109930574,3.0,0.5728803346396705,3.0,0.2825693346326117,1.0,3.0,0
41354.70162467714,0.2672497999357248,529.6342374088077,9.51494244203125,5.0,0.0,0.09106329317962546,0.6888769069323636,18232.37244230578,18417.103633687006,52.0,6.541747737753662,1.0,0.5085421039678725,4.0,0.3271465559888854,4.0,0.5035832257902969,0.0,3.0,0
53686.209215654395,0.22487047336901475,782.6621639499941,6.080162080641207,2.0,0.0,0.03339794618947987,2.0865958240822358,2119.2474453169357,1721.637620151246,48.0,49.71489231338707,0.0,0.20676919937505214,4.0,0.7846790421227505,4.0,0.9239363884215988,1.0,4.0,0
19565.530412704942,0.16490349853082026,750.5411015482431,24.895995154428416,5.0,244139.6587022387,0.10086951356060193,12.192012448003913,12330.798044535768,12008.672604113222,38.0,5.029039143026902,2.0,0.23157308612122818,4.0,0.7715755241956503,11.0,0.714823035080318,2.0,3.0,1
18765.431260097797,0.14811586426153497,512.823858471213,0.30093079706730674,7.0,0.0,0.1586234375951778,4.276720462774881,10158.729650094003,11517.671896625645,41.0,28.396555945522557,6.0,0.47635937082060686,1.0,0.9759869917329498,5.0,0.29075846557438356,1.0,2.0,0
47144.4128083761,0.19674631129036735,786.5832288789875,2.7630403012701557,3.0,0.0,0.024399347636788252,0.2365172472547324,6904.046252023821,6612.374102625235,61.0,55.478784080548024,0.0,0.24348870570173772,2.0,0.6117380565126648,3.0,0.04513845379192515,2.0,1.0,0
42129.03024780306,0.35060194904508024,619.1685630790153,0.5763422905987446,4.0,0.0,0.029585939150856395,7.222797740205458,21171.114942411852,18040.244433522475,56.0,5.8746238274442035,3.0,0.6791316424451466,1.0,0.4981414873702507,7.0,0.9446274244369527,1.0,3.0,1
41160.99753394669,0.2792556141871041,572.1508434881652,16.908795342743083,5.0,52104.402826253405,0.13364400712086563,7.297777833380476,32821.32383525119,26797.554612230393,56.0,17.84088418179013,4.0,0.276461582756534,2.0,0.5170539113698777,5.0,0.8057883207765865,0.0,3.0,1
43183.94686171919,0.09437673224560011,757.9277692746526,7.209269480992242,6.0,56126.05026872567,0.09150514589481018,7.1250174674368765,9820.06223409397,10917.472730428646,40.0,100.79687984524675,1.0,0.501352472214216,4.0,0.6035922171889047,3.0,0.409672941538981,2.0,2.0,1
25847.9775563573,0.44380107001213,644.8945587239942,6.125220206096197,6.0,92617.34393544367,0.0332956724895497,4.792519626692256,1492.3373734385802,1498.4866327580069,56.0,9.222839037112568,1.0,0.43171064884102517,3.0,0.3731431713509633,3.0,0.2680036604356785,2.0,2.0,0
40787.333084795704,0.06141901780897227,839.918532083687,1.1275136881422552,5.0,0.0,0.15724788648611923,0.16009411931332815,25862.107001635075,24004.36465014082,53.0,21.137127862471793,0.0,0.45941623801027875,3.0,0.2926895995779318,3.0,0.4408704527706361,1.0,2.0,1
42046.702200311636,0.3871797117415125,564.7111956113249,5.371590533025567,11.0,31575.949444700847,0.12632714042373,2.411515856143144,6670.266999636467,7540.968808553945,47.0,14.804218105737945,3.0,0.3799657150643804,6.0,0.8474044810105467,7.0,0.1504237199926015,0.0,3.0,1
25408.12518399873,0.29415475028432964,476.83424760273454,4.069339037952583,4.0,371588.51636413875,0.16524174151387497,1.9672596159552187,13989.983694524182,11825.944364684674,45.0,13.852261119142868,0.0,0.420764164005389,5.0,0.4006807340987201,2.0,0.5529164631688807,2.0,3.0,0
92308.10753407418,0.06507129679499893,621.9561718833859,3.035477290116784,2.0,0.0,0.14532147389207623,0.1068143552449579,7758.793299487658,6715.1532055554435,67.0,2.7526236692039237,2.0,0.781047685616937,4.0,0.4753252309977178,5.0,0.44422048743348075,0.0,5.0,0
46023.91632442917,0.3644274345275468,728.9222499060472,11.8339099665557,6.0,0.0,0.07974623830325618,0.4477922104045644,1591.7901808527722,1521.1220186524313,49.0,42.58969619417268,5.0,0.37696153241168256,2.0,0.5638617490878365,5.0,0.3289076606530355,1.0,4.0,1
20017.221387402074,0.29920341970514586,557.2857014464457,0.505870521005968,2.0,44453.67388818274,0.02301607536327701,2.7272992239735547,4017.341218371378,3276.788073918199,51.0,7.460009391718224,3.0,0.15902131032564726,4.0,0.21391114107699497,4.0,0.21722740352966532,1.0,3.0,0
50426.736742268076,0.2723124745447984,516.989961720012,8.323178618911674,10.0,135357.7449906185,0.032270843980553625,10.633228837596036,19328.277950281747,22064.00604060973,53.0,24.896474212159973,1.0,0.3017556748910656,4.0,0.3993251912828442,6.0,0.7843357748616292,2.0,3.0,1
22307.07484790813,0.1174201299839429,672.8927402702755,13.852529403555504,2.0,0.0,0.1315741487885343,16.3168721821074,2688.683523957588,2643.6671774810325,52.0,21.612343737858062,2.0,0.27382299448026254,6.0,0.7678312806058262,5.0,0.22680004961642714,0.0,3.0,0
53827.63639361531,0.21384800085140399,503.63127898324836,19.027722986033325,6.0,0.0,0.15473206992316182,6.801684316385206,6029.377573268192,6255.714250358767,49.0,27.0498017524339,8.0,0.076054874147939,2.0,0.79281661626541,3.0,0.3493064830955202,1.0,4.0,1
64815.3534027779,0.1283637941921974,680.6692699613413,10.960741590076758,3.0,0.0,0.047612810597091305,1.278525088384185,23130.063237428545,18932.07317546684,47.0,15.52795978676793,3.0,0.41009832632177434,5.0,0.4726234998898954,5.0,0.24574282269627143,0.0,2.0,1
24092.57162948696,0.2440439348840443,615.9376948771823,2.6553644930397504,5.0,122426.32458807313,0.07130909410521122,12.737401596604013,19745.25231264343,22638.237294551767,63.0,9.604516784825844,0.0,0.6322408270508896,2.0,0.4786482314432762,5.0,0.15997883072829638,1.0,5.0,1
58787.70801222718,0.0831180419495497,699.4466488352373,7.340481508822044,4.0,99860.91542278144,0.05767493435607136,19.079092357803678,45510.93428878387,54058.662865797545,55.0,8.272428646820842,3.0,0.20606296248520883,5.0,0.8402110734233291,10.0,0.44852345891713785,2.0,2.0,1
44640.21723720744,0.46849422326170026,511.61711960753985,1.219650630275537,5.0,0.0,0.003054428247399748,2.8127591133677283,7847.330257266799,9064.373611676698,53.0,29.9571748641632,3.0,0.20422461505154438,6.0,0.636745907446343,6.0,0.21428548028427816,1.0,3.0,0
54777.24119420121,0.2262183426555947,779.8163151443904,0.9959898983819755,5.0,0.0,0.06093175471127548,3.6896475485006217,14694.101140137986,15776.898149567063,59.0,28.572405351822532,2.0,0.4964039093790587,3.0,0.6445324387109036,7.0,0.3045701367273473,1.0,4.0,0
